,datetime,content,title
130,2021-06-09 18:37:03,【香港特区政府：欢迎IMF评估报告肯定香港宏观经济及金融体系】6月9日，香港特区政府表示欢迎国际货币基金组织（IMF）发表报告，再次肯定香港作为国际金融中心，具备稳健强韧的金融体系、有效的宏观经济及审慎政策，以及健全的规管及监管框架。（央视）,
131,2021-06-09 18:29:16,美国充电桩初创企业Wallbox将与特殊目的收购公司(SPAC)Kensington合并上市，合并后企业估值约为15亿美元。,
132,2021-06-09 18:28:49,【上海机场：筹划重大资产重组 6月10日起停牌】上海机场公告，正在筹划以发行股份购买资产方式购买上海机场(集团)有限公司持有的上海虹桥国际机场有限责任公司100%股权、上海机场集团物流发展有限公司100%股权及上海浦东国际机场第四跑道相关资产。同时，公司拟非公开发行股份募集配套资金。本次交易预计构成《上市公司重大资产重组管理办法》规定的重大资产重组。公司6月10日起停牌。,
133,2021-06-09 18:28:36,【北京人工智能产业联盟宣布成立】6月9日上午，在北京市经济和信息化局、北京市科委、中关村科技园区管理委员会等单位的指导和支持下，由百度牵头发起的北京人工智能产业联盟宣布成立，36家企事业单位加入联盟。经第一届联盟理事会决议，百度任理事长单位，百度CTO王海峰任联盟理事长。滴滴出行、火山引擎、华为、京东、鲲鹏联创、快手、旷视、北京市大数据中心、好未来集团、美团、小米、智源人工智能研究院、第四范式、京东方、联通数科、360视觉、中国电信北京分公司、中国移动北京分公司、寒武纪共19家任副理事长单位。（中新社）,
134,2021-06-09 18:24:56,【海南自贸港完成首笔非居民线上交易】从海南国际能源交易中心获悉，近日海南首笔非居民线上交易在交易中心完成。该笔非居民参与的线上交易是两家境外企业通过交易中心进行的首单业务试点，是落实“非居民可以参与交易场所的交易和资金结算”的大胆创新。（央视新闻）,
135,2021-06-09 18:23:59,【消息人士：欧洲央行将举行为期三天的闭门会，讨论战略评估相关问题】三位消息人士称，欧洲央行决策者下周将举行为期三天的闭门会议，旨在讨论并可能解决与该行战略性评估有关的关键问题。该评估于去年开始，但在2020年的大部分时间里暂停。此次评估将重新定义该行的通胀目标，并可能界定欧洲央行在促进平等和应对气候变化方面的新角色。其中一位消息人士补充说，这次会议旨在取得重大进展。这是自疫情大流行发生以来，欧洲央行管理委员会25名成员的首次面对面会议。,
136,2021-06-09 18:23:16,【广州：开展荔湾区非封闭和非封控管理区域新一轮全员核酸检测】广州市荔湾区新型冠状病毒肺炎疫情防控指挥部发布《关于开展荔湾区非封闭和非封控管理区域新一轮全员核酸检测的通告》，定于6月10日上午10时至当晚24时对荔湾区金花、西村、南源、逢源、多宝、龙津、昌华、岭南、华林、沙面、站前、彩虹、桥中等13条街道辖区内全体居民进行新一轮全员核酸检测。,
137,2021-06-09 18:22:46,【老虎证券宣布完成最高1.8亿美元增发】知名互联网券商老虎证券宣布完成650万股ADS增发，每股发行价格为24.5美元，融资1.6亿美元。同时，公司授予承销商为期30天共计97.5万股的ADS超额配售权，如超额配售权全部行使，总募集金额将达到1.8亿美元。此次募得资金主要将用于公司国际化业务拓展、技术研发等用途。花旗、摩根士丹利和老虎证券共同担任此次ADS发行的联席帐簿管理人。值得注意的是，此次老虎证券则通过旗下自研交易平台Tiger Trade向普通投资者也开放了在线认购通道。这是继公司率先推出美股IPO一键申购后，再次降低散户参与上市公司融资的门槛。,
138,2021-06-09 18:20:13,Westpark：首予英伟达(NVDA.O)买入评级，目标价765美元。,
139,2021-06-09 18:19:53,【重庆：60条道路开放自动驾驶测试】重庆市经信委、重庆市公安局、重庆市城市管理局近日联合发布通告，指定永川区、重庆高新区60条共计116.76公里道路开放自动驾驶测试。此举旨在进一步丰富自动驾驶“路测”场景，助力重庆加速打造国内自动驾驶道路测试高地，助推智能网联汽车产业发展。（新华社）,
140,2021-06-09 18:18:08,古根海姆：将百健(BIIB.O)目标价从325美元上调至455美元。,
141,2021-06-09 18:17:57,埃及政府：埃及将于下周开始在当地生产科兴疫苗。,
142,2021-06-09 18:17:14,"空气化工产品有限公司(Air Products and Chemicals, Inc. )：贝克休斯将为全球项目提供先进的氢压缩和燃气轮机技术。",
143,2021-06-09 18:15:50,【陕国投A：计划申请股指期货交易业务资格】陕国投A公告，董事会会审议通过了《关于申请股指期货交易业务资格的议案》。,
144,2021-06-09 18:15:36,【永鼎股份：拟定增募资不超10.8亿元】永鼎股份公告，拟定增募资不超过10.8亿元，用于年产20万芯公里特种光纤项目、5G承载网核心光芯片、器件、模块研发及产业化项目和偿还银行借款。,
145,2021-06-09 18:15:20,【港航发内部通告指A320机队停飞一年 机师放假半年】香港航空今日（9日）向员工发内部信，称其空客A320机队7月起将全数停飞一年，并向所有A320飞行员推出“有薪长假计划”（Long Pay Leave）。受影响飞行员放半年假可获一个月薪金，而选择放9个月假期的飞行员则可获2个月薪金。,
146,2021-06-09 18:14:43,乌克兰总理Shmyhal：乌克兰的天然气库存接近160亿立方米。,
147,2021-06-09 18:14:11,市场对希腊10年期债券的需求上升至260亿欧元。,
148,2021-06-09 18:13:45,台积电董事会决议配发2021年第一季每股现金股利2.75元台币。,
149,2021-06-09 18:12:32,台积电：董事会批准了约92.97亿美元的资本拨款，用于安装和升级技术能力，以及工厂建设。,
150,2021-06-09 18:12:11,"【招商蛇口：1-5月累计签约销售金额同比增加69.75%】招商蛇口公告，2021年5月，公司实现签约销售面积133.56万平方米，同比增加31.73%；实现签约销售金额309.65亿元，同比增加38.01%。2021年1-5月，公司累计实现签约销售面积579.56万平方米，同比增加72.60%；累计实现签约销售金额1,326.45亿元，同比增加69.75%。",
151,2021-06-09 18:11:31,洁美科技在接受机构调研时表示，从二季度前面两个月的数据来看，公司销售情况良好，5月份销售收入创出单月历史新高，后续订单能见度良好，整体来看产销两旺，行业景气度高。,
152,2021-06-09 18:10:46,【世界黄金协会：5月全球黄金ETF投资需求急剧升温】5月，全球黄金ETF总持仓增加61.3吨（约合34亿美元，资产管理规模增加1.7%），扭转了连续三个月的净流出趋势。世界黄金协会认为主要原因在于投资需求随着金价走强而增加，而市场通胀担忧重现，美元走弱和实际收益率下降等因素也同时存在。,
153,2021-06-09 18:07:59,联合包裹(UPS.N)：预计2023年营收将达980亿美元-1020亿美元，此前预期为998亿美元。,
154,2021-06-09 18:07:19,【币安、OKEx回应被微博屏蔽：不知具体原因，正在沟通】目前虚拟货币交易所币安、火币、OKEx等关键词疑似被百度、微博屏蔽。《区块链日报》记者向币安、OKEx方面求证，对方回复称“已经检测到了，正与微博方面沟通，具体原因还不知道。”截至发稿，火币暂未回复。,
155,2021-06-09 18:06:37,【华为鸿蒙OS升级用户一周突破1000万】6月9日，记者从华为内部人士处获悉，截至目前，HarmonyOS升级用户已经突破1000万。（澎湃新闻）,
156,2021-06-09 18:06:20,宏碁5月销售额248.1亿台币，同比增长22.9%。,
157,2021-06-09 18:06:00,市场消息：欧盟起诉波兰，因其未能遵守欧盟采购规定。,
158,2021-06-09 18:05:43,【欧洲议会正式批准新冠通行证】当地时间6月9日，正在法国斯特拉斯堡举行的欧洲议会全会正式批准“新冠通行证”。该通行证将于今年7月1日正式启用，将包含疫苗接种证明、核酸检测阴性或新冠康复等信息，旨在促进欧盟成员国公民在欧盟境内自由流动。 欧盟方面此前表示，欧盟27个成员国必须在6月做好充分准备，其中一些成员国还将有6周的过渡期。欧盟委员会将向各成员国提供技术和资金支持，并拨款1亿欧元支持成员国降低检测费用。（央视新闻）,
159,2021-06-09 18:05:21,荔湾区将开展非封闭和非封控管理区域新一轮全员核酸检测。（南方Plus）,
160,2021-06-09 18:04:49,坚朗五金：持股37.74%的控股股东、实际控制人白宝鲲拟减持不超0.33%。,
161,2021-06-09 18:04:28,【深交所联合马交所共同举办2021年中马电动汽车行业合作线上对接会】6月8日，深交所和马来西亚交易所共同举办2021年中马电动汽车行业合作线上对接会。三家马来西亚上市公司开展了线上路演，与十家国内相关行业上市公司进行线上对接，近百名中马相关产业和投资机构代表在线参会，就深化两国产业链供应链合作进行深入研讨。接下来，深交所将不断深化与东盟等“一带一路”沿线国家和地区资本市场务实合作，完善跨境资本服务机制，奋力建设优质创新资本中心和世界一流交易所。（证券时报）,
162,2021-06-09 18:03:51,市场消息：挪威宣布向预定的区域发放石油、天然气许可证。,
163,2021-06-09 18:02:47,市场消息：亚马逊(AMZN.O)本年将在加拿大招聘1800名技术人员。,
164,2021-06-09 18:02:26,市场消息：东南亚打车巨头Grab与特殊目的收购公司(SPAC)Altimeter的合并交易推迟到第四季度。,
165,2021-06-09 18:00:49,消息人士：欧洲央行决策者将于6月18日至20日举行会议，讨论策略审查。欧洲央行的撤退旨在在战略评估方面取得重大进展，但结论并不确定。,
166,2021-06-09 17:57:35,印度农业部长：印度提高大米最低支持价格；政府将继续为农作物支付最低支持价格。,
167,2021-06-09 17:54:45,【会通股份：拟发行可转债募资不超8.5亿元】会通股份公告，披露向不特定对象发行可转债预案，拟发行可转债募集资金总额不超过人民币8.5亿元，募资净额用于年产30万吨高性能复合材料项目。,
168,2021-06-09 17:54:31,【华为在中国建立其全球最大的网络安全透明中心】华为最大的网络安全透明中心今天在中国东莞正式启用，来自GSMA、阿联酋、印尼的监管机构及英国标准协会、SUSE等机构代表出席并在活动上发言。借此机会，华为发布了《华为产品安全基线》白皮书，首次将产品安全需求基线框架以及管理实践向业界公布，与客户、供应商、行业标准组织等利益相关方沟通，共同提升行业整体网络安全水平。,
169,2021-06-09 17:54:15,百度、微博不完全屏蔽币安、火币、OKEx等关键词。（21财经）,
170,2021-06-09 17:53:50,市场消息：全球最大的马来西亚橡胶手套制造商Top Glove表示，美国针对马来西亚产橡胶手套的进口禁令将会使公司的香港上市计划延迟几个月。,
